통계표,계정항목,단위,변환,1991/02,1991/03,1991/04,1991/05,1991/06,1991/07,1991/08,1991/09,1991/10,1991/11,1991/12,1992/01,1992/02,1992/03,1992/04,1992/05,1992/06,1992/07,1992/08,1992/09,1992/10,1992/11,1992/12,1993/01,1993/02,1993/03,1993/04,1993/05,1993/06,1993/07,1993/08,1993/09,1993/10,1993/11,1993/12,1994/01,1994/02,1994/03,1994/04,1994/05,1994/06,1994/07,1994/08,1994/09,1994/10,1994/11,1994/12,1995/01,1995/02,1995/03,1995/04,1995/05,1995/06,1995/07,1995/08,1995/09,1995/10,1995/11,1995/12,1996/01,1996/02,1996/03,1996/04,1996/05,1996/06,1996/07,1996/08,1996/09,1996/10,1996/11,1996/12,1997/01,1997/02,1997/03,1997/04,1997/05,1997/06,1997/07,1997/08,1997/09,1997/10,1997/11,1997/12,1998/01,1998/02,1998/03,1998/04,1998/05,1998/06,1998/07,1998/08,1998/09,1998/10,1998/11,1998/12,1999/01,1999/02,1999/03,1999/04,1999/05,1999/06,1999/07,1999/08,1999/09,1999/10,1999/11,1999/12,2000/01,2000/02,2000/03,2000/04,2000/05,2000/06,2000/07,2000/08,2000/09,2000/10,2000/11,2000/12,2001/01,2001/02,2001/03,2001/04,2001/05,2001/06,2001/07,2001/08,2001/09,2001/10,2001/11,2001/12,2002/01,2002/02,2002/03,2002/04,2002/05,2002/06,2002/07,2002/08,2002/09,2002/10,2002/11,2002/12,2003/01,2003/02,2003/03,2003/04,2003/05,2003/06,2003/07,2003/08,2003/09,2003/10,2003/11,2003/12,2004/01,2004/02,2004/03,2004/04,2004/05,2004/06,2004/07,2004/08,2004/09,2004/10,2004/11,2004/12,2005/01,2005/02,2005/03,2005/04,2005/05,2005/06,2005/07,2005/08,2005/09,2005/10,2005/11,2005/12,2006/01,2006/02,2006/03,2006/04,2006/05,2006/06,2006/07,2006/08,2006/09,2006/10,2006/11,2006/12,2007/01,2007/02,2007/03,2007/04,2007/05,2007/06,2007/07,2007/08,2007/09,2007/10,2007/11,2007/12,2008/01,2008/02,2008/03,2008/04,2008/05,2008/06,2008/07,2008/08,2008/09,2008/10,2008/11,2008/12,2009/01,2009/02,2009/03,2009/04,2009/05,2009/06,2009/07,2009/08,2009/09,2009/10,2009/11,2009/12,2010/01,2010/02,2010/03,2010/04,2010/05,2010/06,2010/07,2010/08,2010/09,2010/10,2010/11,2010/12,2011/01,2011/02,2011/03,2011/04,2011/05,2011/06,2011/07,2011/08,2011/09,2011/10,2011/11,2011/12,2012/01,2012/02,2012/03,2012/04,2012/05,2012/06,2012/07,2012/08,2012/09,2012/10,2012/11,2012/12,2013/01,2013/02,2013/03,2013/04,2013/05,2013/06,2013/07,2013/08,2013/09,2013/10,2013/11,2013/12,2014/01,2014/02,2014/03,2014/04,2014/05,2014/06,2014/07,2014/08,2014/09,2014/10,2014/11,2014/12,2015/01,2015/02,2015/03,2015/04,2015/05,2015/06,2015/07,2015/08,2015/09,2015/10,2015/11,2015/12,2016/01,2016/02,2016/03,2016/04,2016/05,2016/06,2016/07,2016/08,2016/09,2016/10,2016/11,2016/12,2017/01,2017/02,2017/03,2017/04,2017/05,2017/06,2017/07,2017/08,2017/09,2017/10,2017/11,2017/12,2018/01,2018/02,2018/03,2018/04,2018/05,2018/06,2018/07,2018/08,2018/09,2018/10,2018/11,2018/12,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2021/Q1,2021/Q2,2021/Q3,2021/Q4,2022/Q1,2022/Q2,2022/Q3,2022/Q4,2023/Q1,2023/Q2,2023/Q3,2023/Q4,2024/Q1
"1.1.3.1.2. M2 상품별 구성내역(평잔, 원계열)","M2(평잔, 원계열)","십억원 ","원자료","151,009.2","153,518.8","154,504.5","156,693.9","158,123.5","161,152.3","161,615.4","166,662.2","170,278.0","172,453.0","174,698.8","178,532.2","180,826.9","183,523.9","186,533.2","189,145.8","190,123.0","193,756.1","196,169.1","198,859.4","204,227.2","208,974.1","212,578.9","217,736.1","220,984.4","224,510.0","226,220.5","229,583.1","233,044.8","236,505.7","240,278.0","244,481.3","247,130.4","249,747.2","253,598.5","255,917.9","261,715.6","266,964.9","273,108.1","275,995.7","279,562.2","285,738.6","289,497.7","294,828.9","296,573.4","302,643.5","307,168.9","311,847.9","312,391.7","316,700.1","324,014.6","328,385.4","332,585.5","339,401.4","344,554.4","351,876.4","357,301.4","364,982.3","374,517.3","377,633.3","382,347.5","387,888.2","395,993.5","400,703.6","405,306.0","412,459.4","416,876.3","425,340.7","428,080.9","434,723.1","440,517.3","445,671.7","452,398.4","458,270.3","462,361.8","468,504.9","474,001.4","483,787.2","490,619.5","501,749.8","506,790.9","516,447.7","528,649.8","540,960.9","554,341.8","562,812.7","570,866.4","575,569.4","588,006.2","600,393.4","613,945.4","623,905.0","632,759.8","642,272.3","648,186.1","656,040.4","668,953.0","669,617.7","677,027.6","679,090.1","682,687.1","683,858.9","681,728.7","676,546.8","679,285.9","682,930.6","682,329.0","676,961.3","678,380.4","684,704.8","688,879.2","686,834.9","686,973.3","688,587.9","694,454.4","702,132.1","696,854.0","703,911.6","708,047.5","711,867.7","716,583.9","717,847.3","718,780.3","723,359.5","730,467.6","742,913.0","750,878.0","761,433.1","764,156.1","766,706.8","767,051.1","772,614.7","779,654.9","797,428.3","806,857.1","812,805.7","822,108.1","827,976.6","831,521.4","842,512.0","853,092.8","868,756.6","875,405.5","880,250.7","883,643.0","892,494.8","890,351.6","886,410.8","886,769.4","886,242.9","886,880.8","891,154.2","885,171.7","896,674.7","901,818.6","901,048.5","906,803.8","916,675.5","918,329.7","921,252.0","927,101.8","931,581.5","936,302.7","946,264.9","946,832.6","948,780.2","954,714.0","958,086.2","965,151.9","977,425.0","982,103.7","985,474.4","995,904.3","1,004,960.2","1,008,802.0","1,008,223.6","1,008,215.2","1,011,582.7","1,021,591.6","1,027,697.4","1,034,711.9","1,042,293.6","1,048,598.6","1,055,855.4","1,072,886.5","1,082,577.5","1,084,752.6","1,098,444.2","1,110,360.9","1,123,714.6","1,138,295.5","1,143,814.9","1,154,108.8","1,162,429.3","1,165,291.0","1,171,148.4","1,190,080.2","1,200,892.7","1,208,052.8","1,219,265.1","1,229,742.1","1,250,790.1","1,269,522.5","1,286,407.8","1,309,161.7","1,324,032.7","1,339,434.9","1,356,612.9","1,369,728.1","1,378,914.3","1,386,101.1","1,395,719.2","1,403,984.2","1,426,165.1","1,436,298.3","1,440,275.8","1,457,931.3","1,470,443.1","1,482,009.7","1,491,542.7","1,501,898.3","1,512,822.5","1,524,879.7","1,535,279.8","1,551,319.5","1,564,175.8","1,570,027.1","1,574,215.8","1,595,403.8","1,607,896.1","1,621,176.9","1,630,904.7","1,647,981.2","1,653,057.5","1,653,907.2","1,659,400.1","1,669,376.6","1,679,909.9","1,682,871.9","1,676,448.8","1,674,390.5","1,677,475.9","1,684,792.3","1,690,543.0","1,697,204.2","1,705,451.5","1,719,437.8","1,729,531.1","1,742,645.4","1,753,296.4","1,756,597.4","1,757,058.7","1,762,988.4","1,773,172.9","1,777,114.7","1,784,220.5","1,796,981.5","1,807,289.2","1,817,134.9","1,819,290.1","1,822,420.9","1,830,280.3","1,835,556.7","1,841,128.1","1,857,135.0","1,862,405.5","1,867,726.3","1,870,289.7","1,884,193.2","1,890,728.6","1,888,658.4","1,903,187.1","1,908,557.6","1,923,339.2","1,932,026.4","1,937,045.6","1,954,340.7","1,964,954.0","1,970,361.6","1,982,390.9","1,999,376.3","2,013,935.1","2,031,777.2","2,037,600.8","2,051,149.8","2,083,253.5","2,088,729.8","2,092,223.5","2,109,892.3","2,127,887.8","2,148,114.7","2,166,741.1","2,179,561.1","2,200,510.9","2,218,660.3","2,230,000.7","2,232,432.0","2,242,848.2","2,246,070.1","2,261,356.4","2,285,313.5","2,294,544.7","2,299,081.3","2,312,801.2","2,334,256.2","2,352,245.1","2,377,323.1","2,383,040.5","2,391,059.2","2,406,393.5","2,414,040.9","2,417,807.6","2,420,285.6","2,436,994.7","2,450,220.9","2,454,386.7","2,470,861.1","2,472,110.4","2,485,629.9","2,492,388.2","2,504,594.2","2,521,786.3","2,527,641.3","2,551,196.0","2,570,764.6","2,578,361.8","2,590,840.7","2,600,274.3","2,622,268.3","2,637,421.8","2,651,503.4","2,652,829.5","2,674,506.5","2,692,974.8","2,699,882.3","2,716,722.0","2,730,481.9","2,752,723.9","2,763,058.0","2,771,633.0","2,799,248.0","2,811,543.7","2,832,566.1","2,853,272.0","2,874,176.1","2,901,465.4","2,912,434.1","2,929,009.2","2,954,603.8","2,984,304.3","3,015,816.4","3,046,050.5","3,077,284.1","3,093,300.1","3,100,373.4","3,115,238.9","3,152,811.6","3,183,500.9","3,197,671.2","3,223,486.7","3,271,405.8","3,313,182.2","3,358,874.9","3,379,753.9","3,413,899.8","3,445,243.0","3,487,634.1","3,513,680.6","3,543,363.7","3,594,723.2","3,620,057.4","3,634,342.4","3,656,135.8","3,672,133.4","3,676,561.4","3,698,958.0","3,721,122.7","3,730,448.8","3,749,204.9","3,758,122.4","3,770,500.0","3,805,856.0","3,800,060.8","3,795,362.3","3,806,664.6","3,811,138.9","3,793,259.9","3,785,013.0","3,801,207.0","3,822,036.6","3,830,916.9","3,851,815.2","3,857,687.5","3,895,621.7","3,916,721.0","3,909,835.3","3,937,145.6","3,998,706.8","3,269,358.2","3,384,176.2","3,482,185.9","3,586,048.1","3,654,203.9","3,698,880.7","3,745,925.4","3,792,138.9","3,804,388.6","3,793,160.0","3,834,922.9","3,890,010.1","3,948,562.6"
